Municipio;Nombre;Comentario;Referencia
tres cantos;Hostal Tres Cantos;"Una noche para no dormir. La habitación que nos tocó no había por dónde cogerla. Excesivamente pequeña, la colcha de la cama estaba llena de ""pelos"", en un lateral un sofá de dos plazas lleno de manchas, la ventana de la habitación daba a un patio interior oscuro... Es más, teníamos incluído el desayuno en el precio y nos fuimos directamente. Me imaginé un huevo frito dentro un sobre como en Los Simpson... ";https://www.tripadvisor.es/Hotel_Review-g562662-d4437556-Reviews-or25-Hostal_Tres_Cantos-Tres_Cantos.html
tres cantos;Hostal Tres Cantos;Es un lugar muy acogedor, en relaccion calidad, precio, el trato al cliente, la limpieza muy bien situado, hay muchos restaurantes a su alrededor, cerca de poligonos,en si volveria si tengo que ir a Tres Cantos, alli me alojare de nuevo.;https://www.tripadvisor.es/Hotel_Review-g562662-d4437556-Reviews-or25-Hostal_Tres_Cantos-Tres_Cantos.html
tres cantos;Hostal Tres Cantos;En rasgos generales cumple sobradamente su cometido. 48 euros la noche hab. doble, habitación limpia aunque algo pequeña... pero por los muebles mas que otra cosa. Baño también pequeño pero limpio. En definitiva, cumple de sobra su cometido, yo volvería.;https://www.tripadvisor.es/Hotel_Review-g562662-d4437556-Reviews-or25-Hostal_Tres_Cantos-Tres_Cantos.html
tres cantos;Hostal Tres Cantos;Esta fue una mala elección. Especialmente después de caminar mi primer día en el camino. Por el precio. horrible. Las habitaciones son muy básicas y estrechas. Mi habitación estaba cerca de la recepción y el ruido era increíble! Como estar en una discoteca! Cada vez que la puerta se abría y cerraba la habitación completa se sacudía . Esto fue en mitad de la noche. Recomendaría pagar un poco más por un hotel más caro por una noche.;https://www.tripadvisor.es/Hotel_Review-g562662-d4437556-Reviews-or30-Hostal_Tres_Cantos-Tres_Cantos.html
tres cantos;Globales de los Reyes;Hotel limpio con trato educado y bueno por parte del servicio.  Si el objetivo es pasar unas noches por trabajo es un lugar perfecto y económico.  El restaurante no es recomendable, a pesar de una cantidad abundante y gran variedad, la calidad es muy baja.;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Hotel limpio y bien equipado. Habitaciones confortables buenas para descansar. Esta bien comunicado con el centro de la ciudad El personal muy amable y servicial y el desayuno muy rico con variedad de bolleria y pan con cosas. Volveremos;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Me ha encantado. El personal súper amable y la habitación muy limpia y cómoda. Esta muy bien para visitar Madrid aunque no esté en el centro porque te puedes mover en metro y compensa el precio. Volveré seguro. Gracias;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;"Hotel correcto, ni más ni menos. Reservamos por una noche y todo fue bien. Lo mejor el desayuno: variado y completo. Lo peor el sistema de aire acondicionado de la habitación, se queda ""corto"" y no llega a enfriar bien.";https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Todo correcto muy bien las habitaciones cómodas y buena limpieza, el desayuno genial muy rico y variado con frutas de temporada y buena atención. Parking de 10€ la noche de todas formas suele haber sitio para aparcar  en las manzanas cercanas y sin zona azul;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Falta personal. Tiene restaurante pero no esta abierto los fines de semana, tiene cafeteria pero no hay camarero. El recepcionista no nos puede servir copas... En resumen una experiencia que deja mucho que desear debido a que no tienen gente suficiente;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or5-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;"Tenemos las habitaciones pagadas con un mes de antelación y cuando llegamos al hotel nos dicen que está completo y no pueden ofrecernos las habitaciones que hemos pagado. Somos 4 hombres que viajamos por trabajo, tenemos contratadas 2 habitaciones dobles con camas separadas y cuando entramos en la habitación vemos que la cama es de matrimonio. El recepcionista alude que el hotel no puede garantizar las características de las habitaciones que se contratan, cosa que es falso porque en ningún momento se menciona en la web ni en el proceso de pago online. El recepcionista nos hizo ""el favor"" de proporcionarnos una habitación con camas separadas pero con la ducha estropeada. Además, los trámites de reserva y pagos solo se pueden realizar mediante una central de reservas, sin…";https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or5-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Buena atención y habitación buena y restaurante correcto. Personal muy amable y atento.  Tuvimos un problema y pusieron todo de su parte para solucionarlo. El sandwich de pollo del restaurante nos sorprendió gratamente. Buen desayuno. Recomendable.;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or5-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Habitaciones correctas,, desayuno, limpieza. Se está bien. Esta en una  zona de urbanizaciones tranquila. Ruido, bueno eso es ya la educación de los otros huéspedes  El desayuno buffet libre bastante bien. ;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or5-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Hace unos días tuvimos la oportunidad de pernoctar en este hotel por motivos de visita familiar mi esposa, una hija y yo. Incluimos en nuestra habitación triple, muy bien situada, el desayuno para las tres personas, y la elección no pudo ser mas acertada,... la tranquilidad, la facilidad de acceso en coche, el aparcamiento fácil y cercano, la calidad del desayuno y la limpieza y las commodities, propias de un hotel de mas categoría, nos sorprendieron muy gratamente. Es un lugar muy recomendable, muy bien comunicado y con unas atenciones por parte del personal de todo tipo.... No dudaremos en volver a este inmejorable hotel, con una relación calidad precio imbatible...!!;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or5-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Hotel cómodo, limpio sin grandes pretensiones pero todo perfecto para unas noches de trabajo en Madrid. Servicio bueno y atento. Recomendable para noches de paso cerca de San Sebastian de los reyes. Pague 69 euros relacion calidad - Precio correcto.;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or10-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;El hotel fantástico calidad precio, muy limpio y el personal excepcional, la recepcionista de por la tarde muy amable, nos explico perfectamente donde nos teniamos que dirigir, y el camarero muy educado. Volveremos;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or10-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Estuve solo un día y este hotel tenía todo lo que buscaba: limpieza y tranquilidad.  El día que llegué le pregunté al recepcionista por un sitio para correr y justo delante hay un parque enorme genial para ello.  También le pregunté por un bar para ver el fútbol y me mandó a una que está a 5 min, pero no echaban el futbol, luego encontré una cervecería y no hubo problema.  Se ofrecieron también para pedirme un taxi si lo necesitaba, pero ya lo tenía reservado.  Muy amables;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or10-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Esta semana pasada, he estado junto a unos compañeros de trabajo alojado en el hotel. Desde el martes hasta el sábado había cerrado yo una reserva con habitación y desayuno a 62€ por noche un total de 2 habitaciones individuales desde el martes hasta el sábado más 3 desde el jueves hasta el sábado. Total sería la nada despreciable cifra de 992€, precio que este hotel no se merece ni de lejos.... Pues cuando voy ha hacer el check out, me sacuden 1300€ largos y la Señorita Ana, de recepción, muy desagradable y en tono muy despectivo me dice que es lo que hay y que no le cuente mi vida. Hay que decir que al precio pactado hay que sumarle 3 o 4 noches de parking....  como Hotel, está relativamente limpio, cama cómoda, baño agradable y ya. No hay nada mas. En la plaza que hay debajo…;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or10-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;El hotel está bastante bien en una zona residencial, la cual es bastante tranquila, pudiendo descansar cómodamente. Las habitaciones muy agradables y cómodas lo cual hace bastante confortable la estancia en el mismo;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or10-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Hotel situado en una zona tranquila que resulta perfecto para descansar Con habitaciones normales y baños grandes, minibar vacío y caja fuerte gratuita Muy limpio y con personal muy agradable El desayuno completo y variado;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or15-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;"El hotel en líneas generales está bien y le daría un 7. Dicho ésto, hay cosas que puntualizar. Por ejemplo,  reservé en la web pone que tienen minibar en las habitaciones y reservé una individual, además lo confirmé por correo electrónico porque necesitaba llevarme cosas para mantener en frío y así me lo dijeron. Sin embargo, cuando llego, me dan una habitación individual, bastante pequeña pero con un baño grande y sin minibar. Tras reclamar y mostrar el email, afortunadamente había sitio y me cambiaron a una doble que estaba mejor y tenía nevera y caja fuerte gratuita sin que el precio se viera afectado. El desayuno es muy completo y está operativo desde las 7; ahora bien, de 5 días que he estado y en los que he bajado sobre las 7.20, en 2 de ellos la máquina de café estaba…";https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or15-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Hotel limpio, situado en una zona residencial y tranquila. Cuesta un poco aparcar por estas calles, aunque ofrece parking por 8 euros. Wifi gratis. Ok para pasar una noche por trabajo, cumple con lo que ofrece.;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or15-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Primera vez en el hotel y a pesar que está un poco deslocalizado pues está en un barrio residencial, la  más que correcta atención y amabilidad del personal del hotel lo compensa. El desayuno buffet tiene lo necesario aunque sin duda muy superior con respecto a otras experiencias en hoteles. También puedes desayunar en la cafetería. Se puede cenar correctamente en el hotel por precio razonable. Además para los que les guste hacer un poco de deporte hay un fantástico parque apenas a 100 m Ahora que lo conozco repetiré sin duda;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or15-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Vale la pena viajar 13 horas en avión y llegar a este hotel , muy limpio, trabajadores muy amables y desayuno muy bueno y contundente. Cuenta con ascensor , bar y restaurante. Las habitaciones con aire acondicionado y accesorios de baño;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or15-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;"Estuvimos alli un fin de semana,el hotel está muy bien situado,se  tarda 20 min en llegar a IFEMA si es el caso de que estés alli por trabajo, ademas está a un paso del centro comercial Plaza Norte 2. Si vas sin el desayuno contratado puedes desayunar alli por muy poco un café con bollería, aunque esta es un poco pequeña la verdad... El hotel tiene dos plantas y la habitación nos tocó con ""vistas"" a un patio, muy grande pero muy ruidoso .....  Las copas en el pequeño bar que tienen alli son muy caras para se un hotel de tres estrellas , he viajado mucho y he pagado mucho menos en hoteles de mas estrellas. Las habitaciones no son muy amplias con televisiones pequeñas pero  limpísimas y el baño amplio con un gran surtido de geles, champú etc. Ademas esuno de los hoteles donde …";https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or20-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
tres cantos;Globales de los Reyes;Por saturación en la cadena Ac cerca de donde estoy trabajando me aloje en este hotel. Es una pena que un hotel con unas habitaciones que están francamente bien, amplias y limpias a un precio incomparable para la zona no esté mejor asistido. El personal de recepción es correcto y eficiente pero no puedo opinar lo mismo del personal de bar o comedor. Lo primero en la terraza que disponen en un patio interior mi sorpresa es que no sirven nada de comer, y no me refiero a un plato de comedor, un simple sándwich no más. No es que no tengan, al parecer la política del hotel dice que “hay que acceder al comedor que para eso está” Cena, mejor ni comentar de la zona del comedor. Solo decir que mejor buscar alternativas a un paseo de 1º minutos. Desayuno … no disponen de zumo de naranja…;https://www.tripadvisor.es/Hotel_Review-g562660-d565272-Reviews-or20-Globales_de_los_Reyes-San_Sebastian_de_los_Reyes.html
